booking_id,cancellation_type,enddate
14749217,52,2021-07-04 18:00:00.000
14749219,52,2021-07-07 17:00:00.000
14749220,53,2021-07-10 17:00:00.000
14749225,52,2021-07-13 17:00:00.000
14749226,52,2021-09-12 17:00:00.000
14749227,52,2021-08-22 18:00:00.000
14749228,52,2021-08-13 17:00:00.000
14749230,52,2021-08-19 17:00:00.000
14749234,52,2021-07-04 18:00:00.000
14749236,53,2021-07-12 17:00:00.000
14749237,52,2021-07-10 18:00:00.000
14749241,52,2021-08-16 17:00:00.000
14749244,53,2021-10-01 17:00:00.000
14749245,52,2021-08-17 17:00:00.000
14749248,52,2021-08-10 18:00:00.000
14749249,52,2021-07-24 17:00:00.000
14749250,52,2021-08-28 17:00:00.000
14749254,52,2021-07-18 17:00:00.000
14749256,53,2021-09-03 17:00:00.000
14749258,52,2021-06-20 23:59:59.000
14749259,52,2021-06-26 22:59:59.000
14749260,52,2021-07-10 17:00:00.000
14749264,52,2021-07-31 17:00:00.000
14749266,52,2021-10-03 17:00:00.000
14749267,53,2022-01-20 17:00:00.000
14749275,52,2021-08-12 23:59:59.000
14749276,53,2021-07-23 17:00:00.000
14749277,53,2021-07-23 17:00:00.000
14749278,52,2021-09-08 17:00:00.000
14749286,53,2021-07-14 17:00:00.000
14749288,52,2021-08-20 18:00:00.000
14749292,52,2021-07-08 17:00:00.000
14749295,52,2021-09-12 17:00:00.000
14749296,52,2021-09-21 17:00:00.000
14749298,53,2021-06-23 17:00:00.000
14749303,53,2021-07-02 17:00:00.000
14749305,52,2021-09-09 17:00:00.000
14749307,52,2021-07-10 18:00:00.000
14749308,52,2021-07-27 17:00:00.000
14749309,52,2021-11-24 17:00:00.000
14749310,52,2021-07-21 17:00:00.000
14749312,52,2021-08-09 18:00:00.000
14749315,52,2021-08-05 17:00:00.000
14749317,53,2021-07-01 17:00:00.000
14749318,52,2021-08-07 17:00:00.000
14749320,53,2021-07-17 17:00:00.000
14749321,52,2021-08-16 17:00:00.000
14749322,52,2021-07-08 18:00:00.000
14749328,52,2021-09-02 17:00:00.000
14749332,52,2021-08-05 17:00:00.000
14749333,52,2021-08-06 17:00:00.000
14749336,52,2021-07-08 17:00:00.000
14749337,52,2021-07-19 18:00:00.000
14749338,52,2021-07-06 17:00:00.000
14749341,52,2021-09-23 17:00:00.000
14749342,52,2021-06-27 23:59:59.000
14749344,52,2021-07-20 17:00:00.000
14749345,52,2021-08-12 17:00:00.000
14749346,52,2021-06-20 23:59:59.000
14749352,52,2021-12-12 18:00:00.000
14749360,52,2021-09-02 18:00:00.000
14749364,53,2021-07-18 17:00:00.000
14749365,52,2021-09-17 17:00:00.000
14749369,52,2021-08-31 18:00:00.000
14749370,52,2021-08-26 17:00:00.000
14749373,52,2021-10-28 17:00:00.000
14749375,52,2021-07-24 18:00:00.000
14749380,52,2021-09-05 17:00:00.000
14749381,52,2021-08-29 17:00:00.000
14749382,53,2021-07-09 17:00:00.000
14749385,53,2021-08-02 17:00:00.000
14749388,52,2021-06-28 17:00:00.000
14749390,53,2021-07-30 17:00:00.000
14749391,52,2021-12-13 17:00:00.000
14749392,53,2021-08-02 17:00:00.000
14749393,53,2021-07-23 17:00:00.000
14749394,52,2021-07-16 17:00:00.000
14749395,53,2021-07-23 17:00:00.000
14749396,53,2021-07-30 17:00:00.000
14749397,52,2021-07-06 17:00:00.000
14749399,53,2021-07-09 17:00:00.000
14749402,52,2021-08-10 17:00:00.000
14749404,52,2021-07-12 17:00:00.000
14749406,52,2021-07-26 18:00:00.000
14749408,53,2021-07-21 17:00:00.000
14749410,52,2021-08-30 17:00:00.000
14749412,52,2021-07-27 18:00:00.000
14749415,52,2021-08-02 17:00:00.000
14749416,52,2021-08-22 18:00:00.000
14749417,52,2021-07-12 17:00:00.000
14749419,52,2021-07-29 17:00:00.000
14749420,53,2021-08-04 17:00:00.000
14749424,52,2021-09-03 17:00:00.000
14749425,53,2021-07-06 17:00:00.000
14749429,52,2021-06-26 23:59:59.000
14749432,53,2021-07-30 17:00:00.000
14749433,52,2021-06-23 17:00:00.000
14749435,52,2021-08-14 17:00:00.000
14749440,52,2021-08-01 18:00:00.000
14749441,53,2021-07-28 17:00:00.000
14749444,52,2021-07-07 18:00:00.000
14749446,52,2021-07-13 18:00:00.000
14749450,52,2021-07-27 17:00:00.000
14749451,52,2021-06-29 18:00:00.000
14749452,52,2021-08-16 17:00:00.000
14749453,52,2021-06-25 18:00:00.000
14749457,52,2021-07-31 17:00:00.000
14749460,52,2021-07-16 18:00:00.000
14749462,52,2021-08-18 18:00:00.000
14749463,53,2021-06-29 17:00:00.000
14749464,52,2021-07-21 18:00:00.000
14749467,53,2021-06-30 17:00:00.000
14749469,52,2021-07-12 17:00:00.000
14749473,52,2021-09-10 18:00:00.000
14749474,52,2021-08-17 17:00:00.000
14749476,52,2021-08-15 17:00:00.000
14749479,53,2021-07-24 17:00:00.000
14749480,52,2021-07-15 23:59:59.000
14749481,52,2021-08-20 18:00:00.000
14749485,52,2021-07-15 17:00:00.000
14749486,52,2021-06-27 17:59:59.000
14749489,52,2021-09-18 17:00:00.000
14749492,52,2021-08-12 23:59:59.000
14749495,52,2021-07-08 17:00:00.000
14749499,52,2021-08-11 18:00:00.000
14749501,52,2021-08-10 18:00:00.000
14749502,52,2021-09-07 17:00:00.000
14749504,52,2021-11-15 18:00:00.000
14749505,52,2021-09-05 18:00:00.000
14749508,52,2021-08-21 17:00:00.000
14749513,53,2021-07-01 17:00:00.000
14749514,52,2021-08-12 23:59:59.000
14749517,52,2021-08-12 23:59:59.000
14749522,53,2021-06-24 17:00:00.000
14749524,52,2021-07-18 17:00:00.000
14749526,52,2021-07-07 17:00:00.000
14749528,52,2021-07-16 17:00:00.000
14749532,52,2021-08-08 17:00:00.000
14749533,52,2021-07-10 22:59:59.000
14749536,52,2021-07-17 13:59:59.000
14749537,52,2021-10-24 18:00:00.000
14749539,52,2021-06-21 17:00:00.000
14749541,53,2021-07-05 17:00:00.000
14749543,52,2021-06-27 17:00:00.000
14749546,53,2021-07-14 17:00:00.000
14749548,53,2021-09-09 17:00:00.000
14749549,52,2021-07-25 18:00:00.000
14749553,53,2021-07-15 17:00:00.000
14749562,52,2021-07-06 18:00:00.000
14749566,52,2021-07-19 18:00:00.000
14749568,52,2021-08-17 17:00:00.000
14749569,52,2021-07-06 18:00:00.000
14749572,52,2021-07-06 18:00:00.000
14749580,52,2021-06-22 23:59:59.000
14749582,53,2021-07-07 17:00:00.000
14749587,52,2021-09-16 17:00:00.000
14749591,52,2021-07-08 18:00:00.000
14749593,52,2021-07-24 18:00:00.000
14749596,52,2021-07-02 17:00:00.000
14749598,52,2021-07-31 17:00:00.000
14749600,52,2021-07-08 18:00:00.000
14749605,52,2021-09-23 18:00:00.000
14749608,52,2021-08-08 17:00:00.000
14749609,52,2021-08-05 15:59:59.000
14749610,53,2021-07-05 17:00:00.000
14749611,52,2021-08-05 21:59:59.000
14749612,52,2021-06-22 23:59:59.000
14749614,52,2021-07-25 18:00:00.000
14749615,52,2021-07-12 18:00:00.000
14749617,52,2021-06-22 23:59:59.000
14749619,52,2021-07-24 17:00:00.000
14749623,52,2021-08-07 17:00:00.000
14749627,52,2021-07-04 17:00:00.000
14749628,52,2021-11-15 18:00:00.000
14749630,52,2021-08-15 17:00:00.000
14749632,52,2021-07-13 18:00:00.000
14749636,52,2021-08-13 18:00:00.000
14749637,52,2021-08-05 17:00:00.000
14749638,52,2021-06-27 17:00:00.000
14749643,53,2021-09-10 17:00:00.000
14749647,52,2021-07-02 17:00:00.000
14749649,53,2021-09-14 17:00:00.000
14749653,53,2021-09-14 17:00:00.000
14749654,52,2021-08-18 17:00:00.000
14749657,52,2021-07-16 18:00:00.000
14749659,52,2021-08-24 17:00:00.000
14749663,53,2021-07-01 17:00:00.000
14749664,52,2021-07-28 17:00:00.000
14749667,53,2021-07-20 17:00:00.000
14749668,52,2021-07-26 18:00:00.000
14749669,52,2021-07-28 23:59:59.000
14749670,52,2021-07-26 18:00:00.000
14749677,53,2021-08-04 17:00:00.000
14749679,52,2021-07-30 17:00:00.000
14749681,52,2021-08-02 18:00:00.000
14749683,52,2021-08-24 17:00:00.000
14749684,52,2021-06-27 18:00:00.000
14749685,52,2021-09-11 18:00:00.000
14749687,53,2021-07-27 17:00:00.000
14749692,52,2021-07-22 18:00:00.000
14749693,52,2021-08-12 17:00:00.000
14749695,52,2021-07-13 17:00:00.000
14749696,52,2021-08-01 17:00:00.000
14749702,53,2021-08-27 17:00:00.000
14749710,52,2021-10-14 17:00:00.000
14749711,52,2021-09-20 23:59:59.000
14749712,52,2021-07-26 17:00:00.000
14749713,52,2021-09-04 17:00:00.000
14749716,53,2021-07-27 17:00:00.000
14749717,52,2021-06-21 17:59:59.000
14749719,52,2021-07-03 17:00:00.000
14749721,53,2021-08-04 17:00:00.000
14749724,52,2021-09-12 17:00:00.000
14749728,52,2021-07-05 17:00:00.000
14749730,52,2021-07-08 17:00:00.000
14749732,52,2021-07-02 17:59:59.000
14749734,52,2021-08-21 17:00:00.000
14749737,52,2021-09-13 17:00:00.000
14749738,52,2021-10-08 17:00:00.000
14749743,52,2021-07-03 17:00:00.000
14749744,52,2021-08-04 17:00:00.000
14749746,52,2021-07-16 17:00:00.000
14749749,53,2021-07-15 17:00:00.000
14749750,53,2021-07-15 17:00:00.000
14749751,52,2021-08-21 18:00:00.000
14749752,52,2021-08-17 17:00:00.000
14749754,52,2021-08-11 18:00:00.000
14749755,52,2021-08-29 17:00:00.000
14749758,53,2021-06-23 17:00:00.000
14749759,52,2021-08-16 17:00:00.000
14749760,52,2021-06-29 18:00:00.000
14749764,52,2021-08-11 18:00:00.000
14749766,52,2021-06-23 17:00:00.000
14749767,53,2021-06-30 17:00:00.000
14749770,52,2022-07-10 18:00:00.000
14749771,52,2021-08-06 17:00:00.000
14749773,52,2021-08-15 18:00:00.000
14749775,52,2021-09-07 17:00:00.000
14749776,52,2021-08-12 17:00:00.000
14749778,52,2021-08-15 18:00:00.000
14749779,52,2021-10-06 17:00:00.000
14749782,52,2021-09-12 17:00:00.000
14749785,53,2021-09-25 17:00:00.000
14749790,52,2021-07-05 17:00:00.000
14749791,53,2021-07-20 17:00:00.000
14749792,52,2021-07-06 18:00:00.000
14749796,53,2021-07-06 17:00:00.000
14749797,52,2021-08-07 18:00:00.000
14749798,52,2021-07-17 18:00:00.000
14749801,52,2021-09-07 17:00:00.000
14749802,52,2021-09-05 17:00:00.000
14749804,52,2021-08-07 18:00:00.000
14749805,52,2021-07-02 17:00:00.000
14749809,52,2021-06-25 23:59:59.000
14749813,52,2021-08-26 22:59:59.000
14749816,53,2021-08-11 17:00:00.000
14749817,52,2021-07-24 17:00:00.000
14749818,52,2021-08-07 17:00:00.000
14749821,52,2021-06-28 17:00:00.000
14749822,52,2021-11-20 18:00:00.000
14749827,52,2021-07-23 17:00:00.000
14749829,52,2021-08-14 18:00:00.000
14749831,52,2021-08-08 18:00:00.000
14749833,52,2021-08-01 17:00:00.000
14749835,52,2021-08-15 18:00:00.000
14749836,52,2022-03-28 17:00:00.000
14749839,52,2021-08-12 17:00:00.000
14749841,52,2021-06-24 23:59:59.000
14749846,52,2021-09-05 17:00:00.000
14749847,52,2021-10-31 18:00:00.000
14749853,52,2021-07-14 17:00:00.000
14749860,52,2021-12-26 17:00:00.000
14749861,52,2021-07-16 17:00:00.000
14749864,52,2022-04-12 18:00:00.000
14749865,52,2021-07-09 18:00:00.000
14749868,53,2021-08-15 17:00:00.000
14749870,52,2021-08-17 17:00:00.000
14749871,53,2021-07-30 17:00:00.000
14749876,52,2021-08-01 17:00:00.000
14749877,52,2021-07-26 18:00:00.000
14749880,53,2021-09-29 17:00:00.000
14749881,52,2021-07-08 18:00:00.000
14749882,53,2021-10-04 17:00:00.000
14749885,52,2021-07-06 17:00:00.000
14749886,52,2021-07-10 17:00:00.000
14749889,52,2021-07-22 17:00:00.000
14749890,52,2021-07-17 17:00:00.000
14749897,52,2021-10-10 17:00:00.000
14749899,52,2021-07-31 17:00:00.000
14749904,52,2021-06-21 23:59:59.000
14749907,53,2021-07-06 17:00:00.000
14749909,53,2021-09-09 17:00:00.000
14749911,52,2021-10-01 17:00:00.000
14749913,52,2021-07-03 17:00:00.000
14749922,52,2021-10-17 18:00:00.000
14749923,52,2021-07-05 17:00:00.000
14749924,52,2021-07-22 17:00:00.000
14749914,52,2021-07-28 00:00:00.000
14749926,52,2021-07-26 17:00:00.000
14749927,52,2021-07-12 17:00:00.000
14749931,53,2021-07-31 17:00:00.000
14749934,52,2021-10-02 17:00:00.000
14749937,52,2021-07-30 18:00:00.000
14749939,52,2021-09-18 17:00:00.000
14749945,52,2021-08-07 17:00:00.000
14749951,52,2021-09-26 17:00:00.000
14749953,52,2022-02-16 18:00:00.000
14749958,52,2021-11-23 17:00:00.000
14749962,53,2021-06-25 17:00:00.000
14749963,52,2021-09-08 18:00:00.000
14749964,53,2021-07-26 17:00:00.000
14749966,52,2022-03-27 18:00:00.000
14749970,53,2021-07-29 17:00:00.000
14749973,52,2021-07-11 17:00:00.000
14749974,52,2021-07-05 17:00:00.000
14749980,52,2021-06-26 18:00:00.000
14749982,52,2021-06-29 18:00:00.000
14749984,52,2021-06-27 23:59:59.000
14749988,52,2021-07-15 17:00:00.000
14749997,52,2021-08-31 17:00:00.000
14750001,53,2021-07-03 17:00:00.000
14750003,52,2021-09-04 18:00:00.000
14750004,53,2021-07-04 17:00:00.000
14750006,52,2021-10-04 18:00:00.000
14750007,52,2021-09-05 17:00:00.000
14750012,53,2021-09-28 17:00:00.000
14750015,52,2021-08-14 23:59:59.000
14750021,52,2021-08-07 17:00:00.000
14750023,52,2021-08-19 17:00:00.000
14750025,53,2021-07-08 17:00:00.000
14750026,52,2021-09-02 18:00:00.000
14750027,52,2021-08-07 17:00:00.000
14750029,52,2021-07-31 17:00:00.000
14750031,52,2021-09-20 18:00:00.000
14750032,53,2021-06-30 17:00:00.000
14750036,52,2022-05-24 18:00:00.000
14750039,52,2021-09-14 17:00:00.000
14750040,53,2021-08-06 17:00:00.000
14750041,52,2021-07-05 18:00:00.000
14750042,52,2022-05-24 18:00:00.000
14750043,52,2021-08-26 17:00:00.000
14750046,53,2021-08-06 17:00:00.000
14750054,52,2021-09-13 17:00:00.000
14750055,53,2021-07-12 17:00:00.000
14750056,53,2021-07-09 17:00:00.000
14750058,53,2021-07-01 17:00:00.000
14750061,52,2021-08-28 17:00:00.000
14750065,53,2021-07-24 17:00:00.000
14750066,52,2021-08-27 17:00:00.000
14750069,52,2021-09-05 17:00:00.000
14750071,52,2021-08-28 17:00:00.000
14750072,53,2021-07-28 17:00:00.000
14750073,52,2021-06-22 18:00:00.000
14750074,52,2021-06-27 17:00:00.000
14750082,52,2021-08-08 22:59:59.000
14750084,53,2021-06-27 17:00:00.000
14750088,52,2021-08-08 17:00:00.000
14750089,52,2021-07-04 17:00:00.000
14750091,52,2021-08-01 17:00:00.000
14750092,52,2021-09-22 17:00:00.000
14750093,53,2021-07-30 17:00:00.000
14750096,53,2021-07-24 17:00:00.000
14750097,53,2021-06-28 17:00:00.000
14750103,52,2021-07-04 17:00:00.000
14750105,53,2021-07-20 17:00:00.000
14750108,53,2021-07-20 17:00:00.000
14750109,52,2021-06-23 23:59:59.000
14750111,52,2021-10-03 17:00:00.000
14750116,52,2022-05-08 18:00:00.000
14750117,52,2021-08-30 18:00:00.000
14750118,53,2021-08-10 17:00:00.000
14750121,52,2021-09-04 17:00:00.000
14750122,52,2021-08-20 17:00:00.000
14750125,52,2021-08-22 18:00:00.000
14750129,52,2021-08-22 18:00:00.000
14750130,52,2021-08-17 18:00:00.000
14750132,53,2021-09-30 17:00:00.000
14750134,52,2021-09-25 17:00:00.000
14750138,52,2021-07-30 17:00:00.000
14750151,52,2021-08-08 17:00:00.000
14750154,53,2021-09-18 17:00:00.000
14750157,53,2022-03-06 17:00:00.000
14750161,52,2021-07-24 17:00:00.000
14750163,52,2021-07-03 17:00:00.000
14750165,52,2021-10-12 18:00:00.000
14750167,52,2021-08-16 18:00:00.000
14750170,53,2021-06-29 17:00:00.000
14750171,52,2021-08-18 18:00:00.000
14750172,52,2021-07-05 17:00:00.000
14750174,53,2021-07-03 17:00:00.000
14750175,52,2021-10-17 18:00:00.000
14750176,52,2021-08-02 23:59:59.000
14750177,52,2021-08-02 17:00:00.000
14750178,52,2022-05-06 18:00:00.000
14750181,52,2022-09-15 18:00:00.000
14750183,52,2021-07-31 17:00:00.000
14750184,53,2021-09-25 17:00:00.000
14750185,53,2021-08-12 17:00:00.000
14750186,52,2021-08-29 17:00:00.000
14750187,53,2021-09-19 17:00:00.000
14750188,53,2021-08-27 17:00:00.000
14750190,52,2021-08-17 17:00:00.000
14750166,53,
14750192,52,2021-10-02 18:00:00.000
14750193,52,2021-08-19 17:00:00.000
14750194,52,2021-08-02 23:59:59.000
14750200,52,2021-07-22 17:00:00.000
14750201,52,2021-07-17 17:00:00.000
14750204,52,2021-07-26 17:00:00.000
14750205,53,2021-07-24 17:00:00.000
14750210,52,2021-06-26 17:00:00.000
14750212,52,2021-07-24 18:00:00.000
14750217,53,2021-08-26 17:00:00.000
14750220,52,2021-09-03 17:00:00.000
14750222,52,2021-07-02 17:00:00.000
14750225,52,2021-07-21 18:00:00.000
14750226,52,2021-08-28 17:00:00.000
14750229,52,2021-08-08 18:00:00.000
14750231,52,2021-10-08 17:00:00.000
14750232,52,2021-08-14 18:00:00.000
14750238,52,2021-06-25 17:00:00.000
14750239,52,2021-07-17 17:00:00.000
14750241,52,2021-07-04 17:00:00.000
14750243,52,2021-09-24 17:00:00.000
14750244,52,2021-07-18 17:00:00.000
14750246,52,2021-08-17 17:00:00.000
14750254,52,2021-07-25 18:00:00.000
14750255,52,2021-08-26 18:00:00.000
14750256,52,2021-08-18 18:00:00.000
14750257,53,2021-09-01 17:00:00.000
14750260,52,2022-06-20 18:00:00.000
14750261,52,2021-07-12 18:00:00.000
14750268,53,2021-07-09 17:00:00.000
14750276,53,2021-09-03 17:00:00.000
14750278,52,2021-07-23 17:00:00.000
14750280,52,2021-07-06 17:00:00.000
14750281,52,2021-07-19 17:00:00.000
14750282,52,2021-08-05 18:00:00.000
14750283,52,2021-08-23 17:00:00.000
14750287,53,2021-07-24 17:00:00.000
14750289,52,2021-07-16 17:00:00.000
14732989,52,
14750292,53,2021-07-30 17:00:00.000
14750294,52,2021-08-06 17:00:00.000
14750296,52,2021-09-05 17:00:00.000
14750306,52,2021-08-18 18:00:00.000
14750310,52,2021-07-12 18:00:00.000
14750313,53,2021-08-05 17:00:00.000
14750318,53,2021-08-21 17:00:00.000
14750321,52,2021-07-24 23:59:59.000
14750323,53,2021-08-21 17:00:00.000
14750326,53,2021-11-06 17:00:00.000
14750327,52,2021-07-03 17:00:00.000
14750328,53,2021-08-21 17:00:00.000
14750329,52,2021-08-03 18:00:00.000
14750330,52,2021-06-26 17:00:00.000
14750335,52,2021-07-04 17:00:00.000
14750336,52,2021-09-19 17:00:00.000
14750337,52,2021-09-02 17:00:00.000
14750338,52,2021-09-09 17:00:00.000
14750339,53,2021-07-15 17:00:00.000
14750342,52,2021-06-23 18:00:00.000
14750345,52,2021-08-30 17:00:00.000
14750348,53,2021-06-30 17:00:00.000
14750351,52,2021-06-29 17:00:00.000
14750354,52,2021-09-07 17:00:00.000
14750356,52,2021-07-05 18:00:00.000
14750359,53,2021-10-02 17:00:00.000
14750362,52,2021-08-03 17:00:00.000
14750368,52,2021-09-09 18:00:00.000
14750369,52,2021-08-30 17:00:00.000
14750372,52,2021-10-05 18:00:00.000
14750375,52,2021-09-03 17:00:00.000
14750376,52,2021-08-06 17:00:00.000
14750382,53,2021-08-08 17:00:00.000
14750384,52,2021-07-30 17:00:00.000
14750386,53,2021-10-16 17:00:00.000
14750390,52,2021-07-18 17:00:00.000
14750391,52,2021-09-17 17:00:00.000
14750395,52,2022-05-29 18:00:00.000
14750397,52,2021-08-20 17:00:00.000
14750398,53,2021-06-25 17:00:00.000
14750401,52,2021-08-30 17:00:00.000
14750407,52,2021-10-21 17:00:00.000
14750410,52,2021-09-17 17:00:00.000
14750411,53,2021-10-16 17:00:00.000
14750413,52,2021-08-31 18:00:00.000
14750414,52,2021-08-02 18:00:00.000
14750417,52,2021-09-19 17:00:00.000
14750418,52,2021-08-03 17:00:00.000
14750419,52,2021-08-29 17:00:00.000
14750423,52,2021-10-30 17:00:00.000
14750427,52,2021-09-18 17:00:00.000
14750428,52,2021-09-29 17:00:00.000
14750430,52,2021-09-22 17:00:00.000
14750431,52,2021-07-06 17:00:00.000
14750437,52,2021-06-28 17:00:00.000
14750442,52,2021-07-06 17:00:00.000
14750444,52,2021-08-14 18:00:00.000
14750447,52,2021-07-26 18:00:00.000
14750448,52,2021-07-03 18:00:00.000
14750450,52,2021-08-06 17:00:00.000
14750452,53,2021-09-16 17:00:00.000
14750464,52,2021-07-19 18:00:00.000
14750466,52,2021-09-11 17:00:00.000
14750469,52,2021-06-25 17:00:00.000
14750471,52,2021-07-04 17:00:00.000
14750472,52,2021-07-18 18:00:00.000
14750474,52,2021-07-18 18:00:00.000
14750475,52,2021-08-27 17:00:00.000
14750482,53,2021-10-07 17:00:00.000
14750485,53,2021-07-10 17:00:00.000
14750487,52,2021-06-24 18:00:00.000
14750488,52,2021-08-22 17:00:00.000
14750494,52,2021-06-28 17:00:00.000
14750500,52,2021-06-26 17:00:00.000
14750501,52,2021-08-18 18:00:00.000
14750502,52,2021-08-28 18:00:00.000
14750503,52,2021-06-22 23:59:59.000
14750504,52,2021-06-27 17:00:00.000
14750512,52,2021-09-02 17:00:00.000
14750520,52,2021-06-24 23:59:59.000
14750521,52,2021-08-26 23:59:59.000
14750527,52,2021-08-15 17:00:00.000
14750529,52,2021-07-15 23:59:59.000
14750530,52,2021-09-04 17:00:00.000
14750531,52,2021-08-17 17:00:00.000
14750532,52,2021-07-24 18:00:00.000
14750535,52,2021-10-02 18:00:00.000
14750540,52,2021-08-10 17:00:00.000
14750542,53,2021-08-24 17:00:00.000
14750543,53,2021-07-13 17:00:00.000
14750544,52,2021-07-24 18:00:00.000
14750550,52,2021-08-11 17:00:00.000
14750552,52,2021-09-24 18:00:00.000
14750553,52,2021-09-04 17:00:00.000
14750554,53,2021-07-19 17:00:00.000
14750555,52,2021-10-17 17:00:00.000
14750557,52,2021-09-29 18:00:00.000
14750558,52,2021-07-30 17:00:00.000
14750561,52,2021-07-02 17:00:00.000
14750566,52,2021-07-29 17:59:59.000
14750567,52,2021-09-05 18:00:00.000
14750568,52,2021-12-20 18:00:00.000
14750572,52,2021-08-02 17:00:00.000
14750573,52,2021-06-23 17:00:00.000
14750574,52,2021-10-10 17:00:00.000
14750577,52,2021-07-10 17:00:00.000
14750578,53,2021-07-05 17:00:00.000
14750579,52,2021-07-10 17:00:00.000
14750581,52,2021-07-14 18:00:00.000
14750582,53,2021-08-03 17:00:00.000
14750585,53,2021-07-02 17:00:00.000
14750586,53,2021-09-09 17:00:00.000
14750589,52,2021-08-02 17:00:00.000
14750599,52,2021-08-08 17:00:00.000
14750600,52,2021-09-11 17:00:00.000
14750601,52,2021-08-01 18:00:00.000
14750602,52,2021-10-12 23:59:59.000
14750606,52,2021-08-30 23:59:59.000
14750608,52,2021-09-10 18:00:00.000
14750615,52,2021-07-25 17:00:00.000
14750617,52,2021-09-06 17:00:00.000
14750594,52,2021-06-21 00:00:00.000
14750619,53,2021-08-15 17:00:00.000
14750621,52,2021-07-26 17:00:00.000
14750622,52,2021-08-29 17:00:00.000
14750625,52,2021-09-05 17:00:00.000
14750627,52,2021-07-13 17:00:00.000
14750629,52,2021-10-10 17:00:00.000
14750630,52,2021-09-02 18:00:00.000
14750641,53,2021-08-08 17:00:00.000
14750642,52,2021-07-07 17:00:00.000
14750645,52,2021-12-21 18:00:00.000
14750647,53,2021-07-21 17:00:00.000
14750649,52,2021-09-06 18:00:00.000
14750650,52,2021-08-24 17:00:00.000
14750655,53,2021-07-29 17:00:00.000
14750658,52,2021-08-21 17:00:00.000
14750660,52,2021-07-20 18:00:00.000
14750665,52,2021-08-07 17:00:00.000
14750668,52,2021-10-03 17:00:00.000
14750669,52,2021-10-03 17:00:00.000
14750671,52,2021-08-03 17:00:00.000
14750673,52,2021-08-21 18:00:00.000
14750675,52,2021-08-05 17:00:00.000
14750676,52,2021-08-05 17:00:00.000
14750679,52,2021-07-20 17:00:00.000
14750680,52,2021-07-20 17:00:00.000
14750681,52,2021-09-19 17:00:00.000
14750682,53,2021-08-05 17:00:00.000
14750685,52,2021-07-10 17:00:00.000
14750688,52,2021-08-07 17:00:00.000
14750689,52,2021-08-09 17:00:00.000
14750691,52,2021-07-16 18:00:00.000
14750696,52,2021-07-01 17:00:00.000
14750697,52,2021-08-02 18:00:00.000
14750699,52,2021-07-26 17:00:00.000
14750700,52,2021-07-26 17:00:00.000
14750707,52,2021-07-29 17:00:00.000
14750708,52,2021-11-01 17:00:00.000
14750709,52,2021-09-07 18:00:00.000
14750712,52,2022-03-12 18:00:00.000
14750714,52,2022-02-25 18:00:00.000
14750717,52,2021-08-22 17:00:00.000
14750718,52,2021-08-17 17:00:00.000
14750721,52,2021-07-28 17:00:00.000
14750722,53,2021-08-23 17:00:00.000
14750723,52,2021-07-01 17:00:00.000
14750724,52,2021-08-16 17:00:00.000
14750727,52,2021-07-28 17:00:00.000
14750733,52,2021-09-01 17:00:00.000
14750734,52,2021-07-24 17:00:00.000
14750735,53,2021-07-18 17:00:00.000
14750737,52,2021-10-12 18:00:00.000
14750742,52,2021-09-08 17:00:00.000
14750745,52,2021-08-20 17:00:00.000
14750746,53,2021-07-30 17:00:00.000
14750747,52,2021-07-05 17:00:00.000
14750748,52,2021-08-03 17:00:00.000
14750750,52,2021-09-03 18:00:00.000
14750752,52,2021-09-28 17:00:00.000
14750753,52,2021-08-02 18:00:00.000
14750754,52,2021-09-07 18:00:00.000
14750755,52,2021-08-24 18:00:00.000
14750759,52,2021-07-07 18:00:00.000
14750761,52,2021-10-15 17:00:00.000
14750762,53,2021-07-22 17:00:00.000
14750764,52,2021-08-14 17:00:00.000
14750765,52,2021-06-29 18:00:00.000
14750767,52,2021-07-24 17:00:00.000
14750768,52,2021-08-02 18:00:00.000
14750769,52,2021-08-12 17:00:00.000
14750770,52,2021-07-19 17:00:00.000
14750771,53,2021-09-24 17:00:00.000
14750774,52,2021-09-28 18:00:00.000
14750780,53,2021-09-24 17:00:00.000
14750781,53,2021-07-31 17:00:00.000
14750783,52,2021-07-21 18:00:00.000
14750784,53,2021-07-31 17:00:00.000
14750789,52,2021-07-06 18:00:00.000
14750792,52,2021-07-13 17:00:00.000
14750794,52,2021-07-02 18:00:00.000
14750795,52,2021-08-26 17:00:00.000
14750798,52,2021-08-17 18:00:00.000
14750799,52,2021-09-04 17:00:00.000
14750800,53,2021-07-18 17:00:00.000
14750804,53,2021-11-21 17:00:00.000
14750806,52,2021-06-23 18:59:59.000
14750809,52,2021-08-08 18:00:00.000
14750816,53,2021-06-23 17:00:00.000
14750821,52,2021-07-17 17:00:00.000
14750825,52,2021-07-30 17:00:00.000
14750828,53,2021-07-11 17:00:00.000
14750829,52,2021-06-29 17:00:00.000
14750830,52,2021-09-09 17:00:00.000
14750837,52,2021-07-18 18:00:00.000
14750842,52,2021-08-10 18:00:00.000
14750850,52,2021-09-09 17:00:00.000
14750854,52,2021-07-16 17:00:00.000
14750855,52,2021-06-30 17:00:00.000
14750860,52,2021-06-25 18:00:00.000
14750862,52,2021-10-06 17:00:00.000
14750863,52,2021-07-10 17:00:00.000
14750864,53,2021-08-05 17:00:00.000
14750865,52,2021-09-13 17:00:00.000
14750866,52,2021-07-31 17:00:00.000
